Movie Title,Rating,Actors
По соображениям совести,8.1,"Andrew Garfield, Richard Pyros, Jacob Warner, Milo Gibson, Darcy Bryce, Roman Guerriero, James Lugton, Kasia Stelmach, Hugo Weaving, Rachel Griffiths, Jarin Towney, Tim McGarry, Tyler Coppin, Teresa Palmer, Richard Platt, Nathaniel Buzolic, Laura Buckton, Anthony Rizzo, Simon Edds, Thatcher McMaster, Charles Jacobs, Dennis Kreusler, Firass Dirani, Michael Sheasby, Luke Pegler, Ben Mingay, Luke Bracey, Nico Cortez, Goran D. Kleut, Harry Greenwood, Damien Thomlinson, Ben O'Toole, Vince Vaughn, Andrew Sears, Jim Robison, Nathan Baird, Samuel R. Wright, Mikael Koski, Troy Pickering, James Moffett, Sam Worthington, Josh Dean Williams, Richard Roxburgh, Andrew Hansch, John Cannon, Robert Morgan, Helmut Bakaitis, Georgia Adamson, Bill Young, Benedict Hardie, Philip Quast, James Mackay, Ryan Corr, Sam Parsonson, James O'Connell, Ori Pfeffer, Craig Reeves, Adrian Twigg, Sean Lynch, Luke McMahon, Bill Thompson, William Takayanagi-Temm, Kazuaki Ono, Thomas Unger, Eric Taugherbeck, Hayden Geens, Ned Law, Kazuki Yuyama, Daisaku Takeda, Raphael Sikic, Tim Potter, Santo Tripodi, Matt Nable, Laurence Brewer, John Batziolas, Nobuaki Shimamoto, Hiroshi Kasuga, Ryuzaburo Naruse, Taka Uematsu, Adam Bowes, Michael Hennessy, Benjamin McCann, Yuki Nagashima, Taki Abe, Daniel Thone, Nathan Halls, Nicholas Cowey, Charles Upton, Yoji Tatsuta, Toshiyuki Teramoto, Honsen Haga"
Исчезнувшая,8.1,"Ben Affleck, Rosamund Pike, Neil Patrick Harris, Tyler Perry, Carrie Coon, Kim Dickens, Patrick Fugit, David Clennon, Lisa Banes, Missi Pyle, Emily Ratajkowski, Casey Wilson, Lola Kirke, Boyd Holbrook, Sela Ward, Lee Norris, Jamie McShane, Leonard Kelly-Young, Kathleen Rose Perkins, Pete Housman, Lynn Adrianna Freedman, Mark Atteberry, Darin Cooper, Kate Campbell, Brett Leigh, Antonio St. James, Lauren Glazier, Julia Prud'homme, Cooper Thornton, Casey Ruggieri, Cyd Strittmatter, Ashley Didion, Lexis Nutt, L.A. Williams, Blake Sheldon, Sean Guse, Ricky Wood, Fred Cross, Scott Takeda, Donna Rusch, Kathy Sweeney-Meadows, Mark T. Anderson, Scoot McNairy"
Общество мёртвых поэтов,8.1,"Robin Williams, Robert Sean Leonard, Ethan Hawke, Josh Charles, Gale Hansen, Dylan Kussman, Allelon Ruggiero, James Waterston, Norman Lloyd, Kurtwood Smith, Carla Belver, Leon Pownall, George Martin, Joe Aufiery, Matt Carey, Kevin Cooney, Jane Moore, Lara Flynn Boyle, Colin Irving, Alexandra Powers, Melora Walters, Welker White, Steve Mathios, Alan Pottinger, Pamela Burrell, Allison Hedges, Christine D'Ercole, John Cunningham, Debra Mooney, John Martin Bradley, Charles Lord, Kurt Leitner, Richard Stites, James J. Christy, Catherine Soles, Hoover Sutton, James Donnell Quinn, Simon Mein, Ashton W. Richards, Robert Gleason, Bill Rowe, Robert J. Zigler III, Keith Snyder, Nicholas K. Gilhool, Jonas Stiklorius, Craig Johnson, Chris Hull, Jason Woody, Sam Stegeman, Andrew Hill"
Воспоминания об убийстве,8.1,"Song Kang-ho, Kim Sang-kyung, Kim Roe-ha, Song Jae-ho, Byun Hee-Bong, Ko Seo-hie, Ryu Tae-ho, Park No-shik, Park Hae-il, Jeon Mi-seon, Seo Young-hwa, Woo Go-na, Ok-joo Lee, Choi Jong-ryol, Yoo Seung-mok, Hun-Kyung Lee, Shin Hyun-jong, Lee Jae-eung, Jung In-sun, Kwon Byung-gil, Hyeon-yeong Park, Ga-hyun Yun, Dae-hyeon Lee, Hyeok-poong Kwon, Jo Deok-jae, In-hee Lee, Moon-Eui Jo, Oh-Yeong Oh, Hyeon-seung Sin, Joo-Hyun Jun, Tae-kyeong Park, Son Jin-hwan, Son Kang-gook, Jin-Chul Baek, Baek Bong-gi, Seong Jeong-seon, Yoo-Geum, Kim Joo-ryung, Dong-hwan Shin, Soo-Jung Gwak, Yeom Hye-ran, Dae-gwan Han, Tae-han Kim, Myung-jae Chun, In-su Yu, Sang-uk Lee, Pir-han Ryu, Da-il Lee, Seong-Chun Goo, Mi-Hyung Kwon, Jo-hwa Kim, Lee Dong-yong, Choi Gyo-sik, Geun-se Lee, Kyeong-rae Kim, Yeong-Gwan Kim, Seong-Geun Han, Shin Woon-seob, Sang-woo Park, Shin Moon-Sung, Jae-Gyun Na, Park Jin-woo, Hee-jin Kim, So-hyeon Park, Mi-ok Kim, Chi-Hyuk Yoo, Jin-hee Kang"
Во имя отца,8.1,"Alison Crosbie, Philip King, Emma Thompson, Nye Heron, Daniel Day-Lewis, Anthony Brophy, Frankie McCafferty, Paul Warriner, Julian Walsh, Stuart Wolfenden, Jo Connor, Karen Carlisle, Seamus Moran, Billy Byrne, Maureen McBride, Jane Nolan, Laurence Griffin, Jason Murtagh, Kelly McKeavney, Joanna Irvine, Fiona Daly, Catherine Dunne, Pete Postlethwaite, Anna Meegan, Marie Jones, Leah McCullagh, John Lynch, Beatie Edney, Saffron Burrows, Mark Sheppard, Jamie Harris, Britta Smith, Don Baker, Barbara Mulcahy, Mick Tohill, Peter Sheridan Sr., Joe McPartland, Stanley Townsend, Corin Redgrave, Gerard McSorley, Tim Perrin, Tony Denham, Rob Spendlove, Phil Davis, Martin Murphy, Richard Graham, Oliver Maguire, Maurice Kehoe, Rachael Dowling, Tina Kellegher, Ronan Wilmot, Maclean Burke, Joe Jeffers, Alistair Findlay, Peter Howitt, Sean Lawlor, Brian de Salvo, Luke Hayden, Aiden Grennell, Daniel Massey, Bosco Hogan, Kenneth Edge, Aine O'Connor, Guy Carleton, John Benfield, Dave Duffy, Martin Dunne, Larry Murphy, Richard Michaelis, Mal Whyte, John Gallagher, Marcus Lynch, Frank Harper, Jer O'Leary, Joey Cashman, Alan Amsby, Paul O'Grady, Owen Conroy, Dee Man Kole, Bernard Pellegrinetti, Emeka Okeki, Alan O'Connor, Mario McGovern, John Joe Fontana, Terry O'Neill, Joey Legaspi, Jimmie Bergin, John Higgins, Paterson Joseph, Malcolm Tierney, Iain Montague, Paul Raynor, Clodagh Conroy, Peter Sheridan, Darren McHugh, Peter Campbell, Alan Barry, Jonathan Ryan, John Pickles, Liam O'Callaghan, Denys Hawthorne, Tom Wilkinson"
Золотая лихорадка,8.1,"Charles Chaplin, Mack Swain, Tom Murray, Henry Bergman, Malcolm Waite, Georgia Hale"
Maharaja,8.6,"Vijay Sethupathi, Anurag Kashyap, Mamta Mohandas, Natarajan Subramaniam, Abhirami, Divya Bharathi, Singampuli, Aruldoss, Munishkanth, Sachana Namidass, Vinod Sagar, Manigandan, Kaalaiyan"
Корпорация монстров,8.1,"John Goodman, Billy Crystal, Mary Gibbs, Steve Buscemi, James Coburn, Jennifer Tilly, Bob Peterson, John Ratzenberger, Frank Oz, Daniel Gerson, Steve Susskind, Bonnie Hunt, Jeff Pidgeon, Samuel Lord Black, Jack Angel, Bob Bergen, Rodger Bumpass, Gino Conforti, Jennifer Darling, Patti Deutsch, Pete Docter, Bobby Edner, Ashley Edner, Paul Eiding, Katie Scarlett, Bill Farmer, Keegan Farrell, Pat Fraley, Teresa Ganzel, Taylor Gifaldi, Marc John Jefferies, Joe Lala, Noah Luke, Sherry Lynn, Danny Mann, Mona Marshall, Mickie McGowan, Laraine Newman, Kay Panabaker, Bret 'Brook' Parker, Phil Proctor, Josh Qualtieri, Guido Quaroni, Jan Rabson, Lisa Raggio, Joe Ranft, Sophia Ranft, Katherine Ringgold, Bob Scott, David Silverman, Jim Thornton, Lee Unkrich"
Дикие истории,8.1,"Darío Grandinetti, María Marull, Mónica Villa, Diego Starosta, Marcelo Frasca, Lucila Mangone, María Laura Caccamo, Carlos Alberto Vavassori, Pablo Machado, Horacio Vay, Javier Pedersoli, Héctor Drachtman, María Rosa López Ottonello, Rita Cortese, Julieta Zylberberg, César Bordón, Juan Santiago Linari, Leonardo Sbaraglia, Walter Donado, Carlos Moyá, Juan Pablo Colombo, Miguel Ángel Platinado Grando, Ricardo Darín, Nancy Dupláa, Luis Mazzeo, Andrea Garrote, Pablo Moseinco, Victoria Roland, Martín Gervasoni, Federico Liss, Lucrecia Gelardi, Camila Sofía Casas, Ricardo Truppel, Pablo Chao, Noemí Ron, Fiorella Pedrazzini, Alejandro Angelini, Cristina Blanco, Daniel Merwicer, Oscar Martínez, María Onetto, Osmar Núñez, Germán De Silva, Diego Velázquez, Alan Daicz, Pablo Bricker, Diana Deglauy, Silvina La Morte, Ramiro Vayo, Mariano Sigman, Erica Rivas, Diego Gentile, Abián Vainstein, Liliana Weimer, Claudio Delan, Graciela Fodrini, Margarita Molfino, Marcelo Pozzi, Paula Grinszpan, Miguel Di Lemme, Camila Franco, Gustavo Bonfigli, Damián Benítez, Liliana Ackerman, Emilio Soler, Ángel Frega, Gustavo Curchio, Horacio Nin Uria, Luis Manuel Altamirano García"
Охотник на оленей,8.1,"Robert De Niro, John Cazale, John Savage, Christopher Walken, Meryl Streep, George Dzundza, Chuck Aspegren, Shirley Stoler, Rutanya Alda, Pierre Segui, Mady Kaplan, Amy Wright, Mary Ann Haenel, Richard Kuss, Joe Grifasi, Christopher Colombi Jr., Victoria Karnafel, Jack Scardino, Joe Strnad, Helen Tomko, Paul D'Amato, Dennis Watlington, Charlene Darrow, Jane-Colette Disko, Michael Wollet, Robert Beard, Joe Dzizmba, Stephen Kopestonsky, John F. Buchmelter III, Frank Devore, Tom Becker, Lynn Kongkham, Nongnuj Timruang, Po Pao Pee, Dale Burroughs, Parris Hicks, Samui Muang-Intata, Sapox Colisium, Vitoon Winwitoon, Somsak Sengvilai, Charan Nusvanon, Jiam Gongtongsmoot, Chai Peyawan, Mana Hansa, Sombot Jumpanoi, Phip Manee, Ding Santos, Krieng Chaiyapuk, Ot Palapoo, Chok Chai Mahasoke"
Паровоз Генерал,8.1,"Buster Keaton, Marion Mack, Glen Cavender, Jim Farley, Frederick Vroom, Frank Barnes, Charles Henry Smith, Joe Keaton, Mike Donlin, Tom Nawn"
Челюсти,8.1,"Roy Scheider, Robert Shaw, Richard Dreyfuss, Lorraine Gary, Murray Hamilton, Carl Gottlieb, Jeffrey Kramer, Susan Backlinie, Jonathan Filley, Ted Grossman, Chris Rebello, Jay Mello, Lee Fierro, Jeffrey Voorhees, Craig Kingsbury, Robert Nevin, Peter Benchley"
Шерлок младший,8.2,"Buster Keaton, Kathryn McGuire, Joe Keaton, Erwin Connelly, Ward Crane"
В порту,8.1,"Marlon Brando, Karl Malden, Lee J. Cobb, Rod Steiger, Pat Henning, Leif Erickson, James Westerfield, Tony Galento, Tami Mauriello, John F. Hamilton, John Heldabrand, Rudy Bond, Don Blackman, Arthur Keegan, Abe Simon, Eva Marie Saint"
Как приручить дракона,8.1,"Jay Baruchel, Gerard Butler, Craig Ferguson, America Ferrera, Jonah Hill, Christopher Mintz-Plasse, T.J. Miller, Kristen Wiig, Robin Atkin Downes, Philip McGrade, Kieron Elliott, Ashley Jensen, David Tennant"
Рататуй,8.1,"Patton Oswalt, Ian Holm, Lou Romano, Brian Dennehy, Peter Sohn, Peter O'Toole, Brad Garrett, Janeane Garofalo, Will Arnett, Julius Callahan, James Remar, John Ratzenberger, Teddy Newton, Tony Fucile, Jake Steinfeld, Brad Bird, Stéphane Roux, Jack Bird, Andrea Boerries, Marco Boerries, Lindsey Collins, Thomas Keller, Bradford Lewis, Lori Richardson"
Мэри и Макс,8.1,"Christopher Massey, Oliver Marks, Daisy Kocher, Daniel Marks, Hamish Hughes, Dan Doherty, Julie Forsyth, Mandy Mao, Eric Bana, Patrick McCabe, Adam Elliot, Mr. Peck, Michael James Allen, Bill Murphy, Shaun Patten, Bernie Clifford, Milly, John Flaus, Henry Karjalainen, Ian 'Molly' Meldrum, Kevin, Chris Wallace, Toni Collette, Marlee Bevan, Philip Seymour Hoffman, Indy, Melanie Coombs, Barry Humphries, Carolyn Shakespeare-Allen, Alf Klimek, Antoinette Halloran, Leanne Smith, Stephen Carroll, Renée Geyer, Athanasios Kourtidis, Yorgos Kourtidis, Bethany Whitmore"
Третий человек,8.1,"Joseph Cotten, Alida Valli, Orson Welles, Trevor Howard, Paul Hörbiger, Ernst Deutsch, Erich Ponto, Siegfried Breuer, Hedwig Bleibtreu, Bernard Lee, Wilfrid Hyde-White"
Плата за страх,8.1,"Yves Montand, Charles Vanel, Folco Lulli, Peter van Eyck, Véra Clouzot, William Tubbs, Darío Moreno, Jo Dest, Antonio Centa, Luis De Lima, Grégoire Gromoff, Josep Palau i Fabre, Faustini, Seguna, Darling Légitimus"
Земляничная поляна,8.1,"Victor Sjöström, Bibi Andersson, Ingrid Thulin, Gunnar Björnstrand, Jullan Kindahl, Folke Sundquist, Björn Bjelfvenstam, Naima Wifstrand, Gunnel Broström, Gertrud Fridh, Sif Ruud, Gunnar Sjöberg, Max von Sydow, Åke Fridell, Yngve Nordwall, Per Sjöstrand, Gio Petré, Gunnel Lindblom, Maud Hansson, Ann-Marie Wiman, Eva Möller, Lena Bergman, Monica Ehrling"
Ford против Ferrari,8.1,"Matt Damon, Christian Bale, Jon Bernthal, Caitríona Balfe, Josh Lucas, Noah Jupe, Tracy Letts, Remo Girone, Ray McKinnon, JJ Feild, Jack McMullen, Corrado Invernizzi, Joe Williamson, Ian Harding, Christopher Darga, Shawn Law, Emil Beheshti, Darrin Prescott, Alex Gurney, Benjamin Rigby, Ben Collins, Francesco Bauco, Guido Cocomello, Adam Mayfield, Sean Carrigan, Lachlan Buchanan, Giles Matthey, Rudolf Martin, Evan Arnold, Darin Cooper, Elizabeth Dement, Wallace Langham, Jonathan LaPaglia, Brad Beyer, Ottavio Taddei, Giovanni Cirfiera, Wyatt Nash, Drew Rausch, Ward Horton, Luiggi Debiasse, Michael Lanahan, Tanner Foust, Peter Arpesella, Andrew Burlinson, Lou Beatty Jr., Clément Larue, Olivier Blin, Marc Forget, Stephane Fiorenza, Joss Glennie-Smith, Tim Banning, Arron Shiver, Paul Fox, Zack Zublena, Aylam Orian, Kirt Kishita, Stefania Spampinato, Gian Franco Tordi, Cameron Hennings, James Tappan, Ryan O'Dell, Mario Di Donato, Bonnie Antonini, Jenelle McKee, Grace Fae, Jan Munroe, Marisa Petroro, Leif Carlgren, Jon Ueberroth, Camillo Faieta, Steven Ziel, Vernon Dew, Angelo Dibello, Larsen Deane, Craig Frosty Silva, Brad McCabe, Brent Pontin, Mark Krenik, Thomas John Rudolph, Emmeline Luka Bale"
Мистер Смит едет в Вашингтон,8.1,"Jean Arthur, James Stewart, Claude Rains, Edward Arnold, Guy Kibbee, Thomas Mitchell, Eugene Pallette, Beulah Bondi, H.B. Warner, Harry Carey, Astrid Allwyn, Ruth Donnelly, Grant Mitchell, Porter Hall, H.V. Kaltenborn, Charles Lane, Pierre Watkin, Dick Elliott, William Demarest, Billy Watson, Delmar Watson, Harry Watson, Larry Simms, Garry Watson"
Токийская повесть,8.1,"Chishû Ryû, Chieko Higashiyama, Setsuko Hara, Haruko Sugimura, Sô Yamamura, Kuniko Miyake, Kyôko Kagawa, Eijirô Tôno, Nobuo Nakamura, Shirô Ôsaka, Hisao Toake, Teruko Nagaoka, Mutsuko Sakura, Toyo Takahashi, Tôru Abe, Sachiko Mitani, Zen Murase, Mitsuhiro Môri, Junko Anan, Ryôko Mizuki, Yoshiko Togawa, Kazuhiro Itokawa, Fumio Tôyama, Keijirô Morozumi, Tsutomu Niijima, Shôzô Suzuki, Yoshiko Tashiro, Haruko Chichibu, Takashi Miki, Binnosuke Nagao"
Логан,8.1,"Hugh Jackman, Patrick Stewart, Dafne Keen, Boyd Holbrook, Stephen Merchant, Elizabeth Rodriguez, Richard E. Grant, Eriq La Salle, Elise Neal, Quincy Fouse, Al Coronel, Frank Gallegos, Anthony Escobar, Reynaldo Gallegos, Krzysztof Soszynski, Stephen Dunlevy, Daniel Bernhardt, Ryan Sturz, Brandon Melendy, Luke Hawx, Paul Andrew O'Connor, Rocky Abou-Sakher, Jean Claude Leuyer, Jef Groff, Jeremy Fitzgerald, Chris Palermo, Clinton Roberts, Keith Jardine, Andrew Arrabito, Sebastian James, Aaron Matthews, Garrett Hammond, Matthew McClain, Maureen Brennan, Jason Genao, Hannah Westerfield, Bryant Tardy, Ashlyn Casalegno, Alison Fernandez, Parker Lovein, Jimmy Gonzales, Dave Davis, Lennie Loftin, Mark Ashworth, James Handy, Bryce Romero, Phi Vu, Chester Rushing, David Simpson, Lauren Gros, John Raymond, Vanessa Cloke, Doris Morgado, Katie Anne Mitchell, Lara Grice, James Moses Black, Ned Yousef, Baxter Humby, Daniel Hernandez, Michael Lehr, Bryan Sloyer, John Bernecker, Joe Nin Williams, Robert Wu, Victor Winters-Junco, Craig Henningsen, Evan D. Taylor, Toby Holguin, Panuvat Anthony Nanakornpanom, Eyad Elbitar, Han Soto, Rissa Kilar, Salef Celiz, Aidan Kennedy, Chase Cubia, Vincenzo Lucatorto, Haley Glass, Nayah Murphy, Emma Teo, Noell Jellison, Ella Rowbotham, Hudson Wright, Sebeon Jackson, Kelton DuMont, Damon Carney, Cynthia Woods, Mali O'Connor, David Kallaway, Robert Vargas, David Paris"
Рокки,8.1,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Thayer David, Joe Spinell, Jimmy Gambina, Bill Baldwin, Al Silvani, George Memmoli, Jodi Letizia, Diana Lewis, George O'Hanlon, Larry Carroll, Stan Shaw, Don Sherman, Billy Sands, Pedro Lovell, DeForest Covan, Simmy Bow, Tony Burton, Hank Rolike, Shirley O'Hara, Kathleen Parker, Frank Stallone, Lloyd Kaufman, Jane Marla Robbins, Jack Hollander, Joe Sorbello, Christopher Avildsen, Frankie Van, Lou Fillipo, Paris Eagle, Frank Stallone, Robert L. Tangrea, Peter Glassberg, William E. Ring, Joseph C. Giambelluc, Joe Frazier, Butkus Stallone"
Большой Лебовски,8.1,"Jeff Bridges, John Goodman, Julianne Moore, Steve Buscemi, David Huddleston, Philip Seymour Hoffman, Tara Reid, Philip Moon, Mark Pellegrino, Peter Stormare, Flea, Torsten Voges, Jimmie Dale Gilmore, Jack Kehler, John Turturro, James G. Hoosier, Carlos Leon, Terrence Burton, Richard Gant, Christian Clemenson, Dom Irrera, Gérard L'Heureux, David Thewlis, Lu Elrod, Mike Gomez, Peter Siragusa, Sam Elliott, Marshall Manesh, Harry Bugin, Jesse Flanagan, Irene Olga López, Luis Colina, Ben Gazzara, Leon Russom, Ajgie Kirkland, Jon Polito, Aimee Mann, Jerry Haleva, Jennifer Lamb, Warren Keith"
Седьмая печать,8.1,"Gunnar Björnstrand, Bengt Ekerot, Nils Poppe, Max von Sydow, Bibi Andersson, Inga Gill, Maud Hansson, Inga Landgré, Gunnel Lindblom, Bertil Anderberg, Anders Ek, Åke Fridell, Gunnar Olsson, Erik Strandmark"
Комната,8.1,"Brie Larson, Jacob Tremblay, Sean Bridgers, Wendy Crewson, Sandy McMaster, Matt Gordon, Amanda Brugel, Joe Pingue, Joan Allen, Zarrin Darnell-Martin, Cas Anvar, William H. Macy, Jee-Yun Lee, Randal Edwards, Justin Mader, Ola Sturik, Rodrigo Fernandez-Stoll, Rory O'Shea, Tom McCamus, Kate Drummond, Jack Fulton"
В центре внимания,8.1,"Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber, John Slattery, Brian d'Arcy James, Stanley Tucci, Elena Wohl, Gene Amoroso, Doug Murray, Sharon McFarlane, Jamey Sheridan, Neal Huff, Billy Crudup, Robert B. Kennedy, Duane Murray, Brian Chamberlain, Michael Cyril Creighton, Paul Guilfoyle, Michael Countryman, Tim Whalen, Martin Roach, Brad Borbridge, Don Allison, Patty Ross, Paloma Nuñez, Robert Clarke, Gary Galone, David Fraser, Paulette Sinclair, Laurie Heineman, Elena Juatco, Nancy Villone, Wendy Merry, Siobhan Murphy, Eileen Padua, Darrin Baker, Brett Cramp, Joe Stapleton, Maureen Keiller, Jimmy LeBlanc, Tim Progosh, Neion George, Laurie Murdoch, Zarrin Darnell-Martin, Krista Morin, Paula Barrett, Mairtin O'Carrigan, Rob deLeeuw, Nancy E. Carroll, Anthony Paolucci, Michele Proude, Richard O'Rourke, Len Cariou, Dennis Lynch, Stefanie Drummond, Mark McGrinder, Richard Fitzpatrick, Tom Driscoll, Jeffrey Samai, Moira Driscoll, Forrest Weber, Doreen Spencer, Janet Pinnick, Shannon McDonough, Shannon Ruth, Daniel Ruth, Jennifer Ruth, Timothy Mooney, Bruce-Robert Serafin, Donna Sue Jahier, Edward Brickley"
Терминатор,8.1,"Arnold Schwarzenegger, Michael Biehn, Linda Hamilton, Paul Winfield, Lance Henriksen, Rick Rossovich, Bess Motta, Earl Boen, Dick Miller, Shawn Schepps, Bruce M. Kerner, Franco Columbu, Bill Paxton, Brad Rearden, Brian Thompson, William Wisher, Ken Fritz, Tom Oberhaus, Ed Dogans, Joe Farago, Hettie Lynne Hurtes, Tony Mirelez, Philip Gordon, Anthony Trujillo, Stan Yale, Al Kahn, Leslie Morris, Hugh Farrington, Harriet Medin, Loree Frazier, James Ralston, Norman Friedman, Barbara Powers, Wayne Stone, David Michels, John E. Bristol, Webster Williams, Patrick Pinney, Bill W. Richmond, Chino 'Fats' Williams, Greg Robbins, Marianne Muellerleile, John Durban"
Отель «Руанда»,8.1,"Xolani Mali, Don Cheadle, Desmond Dube, Hakeem Kae-Kazim, Tony Kgoroge, Rosie Motene, Neil McCarthy, Mabutho 'Kid' Sithole, Nick Nolte, Fana Mokoena, Jeremiah Ndlovu, Sophie Okonedo, Lebo Mashile, Antonio David Lyons, Leleti Khumalo, Kgomotso Seitshohlo, Lerato Mokgotho, Mosa Kaiser, Mathabo Pieterson, Ofentse Modiselle, David O'Hara, Joaquin Phoenix, Lennox Mathabathe, Mothusi Magano, Noxolo Maqashalala, Thulani Nyembe, Simo Mogwaza, Mirriam Ngomani, Cara Seymour, Harriet Lenabe, Roberto Citran, Mduduzi Mabaso, Sonni Chidiebere, Thomas Kariuki, Sibusiso Mhlongo, Ashleigh Tobias"
Взвод,8.1,"Keith David, Forest Whitaker, Francesco Quinn, Kevin Dillon, John C. McGinley, Reggie Johnson, Mark Moses, Corey Glover, Johnny Depp, Chris Pedersen, Bob Orwig, Corkey Ford, David Neidorf, Tom Berenger, Willem Dafoe, Charlie Sheen, Richard Edson, Tony Todd, Kevin Eshelman, James Terry McIlvain, J. Adam Glover, Ivan Kane, Paul Sanchez, Dale Dye, Peter Hicks, Basile Achara, Steve Barredo, Chris Castillejo, Andrew B. Clark, Bernardo Manalili, Than Rogers, Li Thi Van, Clarisa Ortacio, Romy Sevilla, Matthew Westfall, Nick Nicholson, Warren McLean, Li Mai Thao, Ron Barracks"
Ненависть,8.1,"Vincent Cassel, Hubert Koundé, Saïd Taghmaoui, Abdel Ahmed Ghili, Solo, Joseph Momo, Héloïse Rauth, Rywka Wajsbrot, Olga Abrego, Laurent Labasse, Choukri Gabteni, Nabil Ben Mhamed, Benoît Magimel, Médard Niang, Arash Mansour, Abdel-Moulah Boujdouni, Mathilde Vitry, Christian Moro, Edouard Montoute, JiBi, Félicité Wouassi, Fatou Thioune, Thang-Long, Cut Killer, Sabrina Houicha, Sandor Weltmann, François Levantal, Julie Mauduech, Karin Viard, Peter Kassovitz, Christophe Rossignon, Vincent Lindon, Mathieu Kassovitz, Anthony Souter, Florent Lavandeira, Teddy Marques, Samir Khelif, Tadek Lokcinski, Virginie Montel, Andrée Damant, Marcel Marondo, Karim Belkhadra, Marc Duret, Eric Pujol, Philippe Nahon, Sébastien Tavel, François Toumarkine, José Dalmat, Zinedine Soualem, Bernie Bonvoisin, Cyril Ancelin, Patrick Médioni"
Пираты Карибского моря: Проклятие Чёрной жемчужины,8.1,"Johnny Depp, Geoffrey Rush, Orlando Bloom, Keira Knightley, Jack Davenport, Jonathan Pryce, Lee Arenberg, Mackenzie Crook, Damian O'Hare, Giles New, Angus Barnett, David Bailie, Michael Berry Jr., Isaac C. Singleton Jr., Kevin McNally, Treva Etienne, Zoe Saldana, Guy Siner, Ralph P. Martin, Paula J. Newman, Paul Keith, Dylan Smith, Lucinda Dryzek, Luke de Woolfson, Michael Sean Tighe, Greg Ellis, Dustin Seavey, Christian Martin, Israel Oyelumade, Trevor Goddard, Vince Lozano, Ben Wilson, Antonio Valentino, Lauren Maher, Matthew Bowyer, Brye Cooper, Mike Babcock, Owen Finnegan, Ian McIntyre, Vanessa Branch, Sam Roberts, Ben Roberts, Martin Klebba, Félix Castro, Mike Haberecht, Rudy McCollum, Gerard J. Reyes, M. Scott Shields, Christopher Sullivan, Craig Thomson, Fred Toft, D.P. FitzGerald, Jerry Gauny, Maxie Santillan Jr., Michael Earl Lane, Tobias McKinney, David Patykewich, Tommy Schooler, Michael A. Thompson, Michael W. Williams, José Zelaya, Finneus Egan, Don LaDaga, LeJon, Christopher S. Capp"
Перед закатом,8.1,"Ethan Hawke, Julie Delpy, Vernon Dobtcheff, Louise Lemoine Torrès, Rodolphe Pauly, Mariane Plasteig, Diabolo, Denis Evrard, Albert Delpy, Marie Pillet"
Страсти Жанны д'Арк,8.1,"Maria Falconetti, Eugene Silvain, André Berley, Maurice Schutz, Antonin Artaud, Michel Simon, Jean d'Yd, Louis Ravet, Armand Lurville, Jacques Arnna, Alexandre Mihalesco, Léon Larive"
Да прольётся свет,8.7,"Suriya, Lijo Mol Jose, Manikandan K., Rajisha Vijayan, Prakash Raj, Rao Ramesh, Guru Somasundaram, M.S. Bhaskar, V. Jayaprakash, Sibi Thomas, Ilavarasu, Jayarao, Sujatha Sivakumar, Ravi Venkatraman, Tamizh, Supergood Subramani, Bala Hasan, Raja Rani Pandian, Subatra Robert, Rajendran, Baby Joshika Maya, Bava Chelladurai, Kaleeswaran, Kumar Natarajan, Sanjay Swaroop, Shankar Sundaram, Anaangoor Raju, M. Sinrasu, S. Ravi, Deepa, Kaveri, Bigil Siva, Hello Kandasamy, K. Raj, Jijoi Pr, Kalakkadu V. Ranganathan, Supervisor Raju, Srikanth, Kulothungan, Pathman, Padmapriya, Set Dhanasekhar, Anbaana Arun, 'Winner' Ramachandran, Rukmani, Sivalingam Babu, Amarar Krav Maha Sriram, Rajesh Balachandiran, David Soloman, Maheshwaran, Dayaalan, Jaishankar, Ravishankar, Aravind Seiju, Brahadeeshwaran, Mayilai Manivannan, Murugesan, Ramkumar Pazhani, Deva, Subramani, Saravanan, Sellavel, Yuva, Dhandapani, Karthik, Vetri Kiran, Chaplin Sundamir, Jagir, Sivajudasan, Ashokan, Ganeshan, Kamal, Balaji, Parthasarathy, Sathish, Harikrishnan, Murugan, Ramasubramanyan, Thiagarajan"
Лучшие годы нашей жизни,8.1,"Myrna Loy, Fredric March, Dana Andrews, Teresa Wright, Virginia Mayo, Cathy O'Donnell, Hoagy Carmichael, Harold Russell, Gladys George, Roman Bohnen, Ray Collins, Minna Gombell, Walter Baldwin, Steve Cochran, Dorothy Adams, Don Beddoe, Marlene Aames, Charles Halton, Ray Teal, Howland Chamberlain, Dean White, Erskine Sanford, Michael Hall, Victor Cutler"
Изгоняющий дьявола,8.1,"Ellen Burstyn, Max von Sydow, Lee J. Cobb, Kitty Winn, Jack MacGowran, Jason Miller, Linda Blair, William O'Malley, Barton Heyman, Peter Masterson, Rudolf Schündler, Gina Petrushka, Robert Symonds, Arthur Storch, Thomas Bermingham, Vasiliki Maliaros, Titos Vandis, John Mahon, Wallace Rooney, Ron Faber, Donna Mitchell, Roy Cooper, Robert Gerringer, Mercedes McCambridge"
